,price,area,rooms,floor,floors,year,looked_by,latitude,longitude,saved,construction_year,renovation_year,price_sqm,type_Blokinis,type_Kita,type_Medinis,type_Monolitinis,type_Mūrinis,type_nan,mounting_Dalinė apdaila,mounting_Kita,mounting_Neįrengtas,mounting_Įrengtas,mounting_nan,energy_class_A,energy_class_A+,energy_class_A++,energy_class_B,energy_class_C,energy_class_D,energy_class_F,energy_class_G,energy_class_nan,aeroterminis,centrinis,centrinis kolektorinis,dujinis,elektra,geoterminis,kietu kuru,kita,saulės energija,skystu kuru,balkonas,drabužinė,none,palepe,pirtis,rūsys,sandėliukas,terasa,vieta_automobiliui,kameros,kodine_spyna,sargas,sarvuotos_durys,signalizacija,atskiras įėjimas,aukcionas,aukštos lubos,butas palėpėje,butas per kelis aukštus,buto dalis,internetas,kabelinė televizija,nauja elektros instaliacija,nauja kanalizacija,renovuotas namas,tualetas ir vonia atskirai,uždaras kiemas,virtuvė sujungta su kambariu,price_sqm_log,building_age,building_age_reno,lat_long,distance_to_center,price_cat_exp
395,194000,54.71,3,2,5,1940,558,54.67405,25.290145,10,1940,1940,3545.96965819777,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.17356692996973,83,83,"(54.67405, 25.290145)",2.108840838915763,1
396,236500,42.75,2,3,9,2020,191,54.694059,25.291979,18,2020,2020,5532.163742690059,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.618334291531356,3,3,"(54.694059, 25.291979)",1.4605013815800607,1
397,176900,70.6,3,5,5,2002,355,54.74211,25.265917,10,2002,2002,2505.6657223796037,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.826309735648681,21,21,"(54.74211, 25.265917)",5.874745966229179,0
398,103800,46.27,2,3,5,1960,633,54.673957,25.262025,31,1960,1960,2243.3542251999133,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.715727446795017,63,63,"(54.673957, 25.262025)",1.8016038741953373,0
399,185900,47.01,2,18,20,2023,466,54.702075,25.218183,16,2023,2023,3954.477770687088,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8.282603828673496,0,0,"(54.702075, 25.218183)",3.663161366002565,1
400,211000,55.31,3,4,6,2022,267,54.730511,25.210811,17,2022,2022,3814.8616886638943,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.246659688451617,1,1,"(54.730511, 25.210811)",5.9815647969605275,1
401,199900,67.0,3,3,3,2014,605,54.754775,25.265928,25,2014,2014,2983.582089552239,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.000879901097525,9,9,"(54.754775, 25.265928)",7.28140330188494,0
402,139000,66.19,2,6,9,2007,627,54.698676,25.212526,37,2007,2007,2100.01510802236,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.649699817981998,16,16,"(54.698676, 25.212526)",3.883573278367521,0
403,255000,75.0,2,4,6,2019,370,54.676719,25.265504,63,2019,2019,3400.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.131530710604252,4,4,"(54.676719, 25.265504)",1.444781426666777,1
404,85000,41.0,2,1,4,1961,443,54.668118,25.245511,14,1961,1961,2073.170731707317,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6368344687681455,62,62,"(54.668118, 25.245511)",2.8653413203117144,0
405,53000,27.39,1,5,9,1972,831,54.658348,25.268513,47,1972,1972,1935.0127783862724,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.567869209259272,51,51,"(54.658348, 25.268513)",3.4504655068028547,0
406,89900,38.5,2,4,4,1959,359,54.668308,25.245617,19,1959,1959,2335.064935064935,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.755794979165973,64,64,"(54.668308, 25.245617)",2.844076441439059,0
407,305000,62.0,3,4,4,1940,364,54.680566,25.27258,75,1940,1940,4919.354838709677,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.500932670544458,83,83,"(54.680566, 25.27258)",0.9838499043439436,1
408,92000,47.0,2,1,5,1974,576,54.686798,25.204992,12,1974,1974,1957.4468085106382,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.579396254321119,49,49,"(54.686798, 25.204992)",4.23691600992407,0
409,154900,47.53,2,5,5,2021,233,54.731977,25.215925,29,2021,2021,3258.9943193772356,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.089173935779042,2,2,"(54.731977, 25.215925)",5.905492150195136,0
410,149999,71.4,3,2,9,1977,1349,54.70838,25.219346,62,1977,1977,2100.8263305322125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7.650086037043965,46,46,"(54.70838, 25.219346)",3.9233773783465438,0
411,239000,46.18,2,2,5,2022,395,54.679836,25.263648,19,2022,2022,5175.400606323084,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.551672026987298,1,1,"(54.679836, 25.263648)",1.1526987307811016,1
412,235000,64.21,3,4,7,2022,132,54.702788,25.276602,1,2022,2022,3659.866064475939,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,8.205181831320338,1,1,"(54.702788, 25.276602)",1.5404658542621852,1
413,356500,155.28,5,2,3,2000,404,54.741947,25.268281,22,2000,2000,2295.8526532715096,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,7.738859579975733,23,23,"(54.741947, 25.268281)",5.8505411234553115,0
414,225000,65.58,4,6,9,2023,250,54.702143,25.276756,3,2023,2023,3430.9240622140896,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8.140584909770055,0,0,"(54.702143, 25.276756)",1.4735642980392196,1
415,72000,19.0,1,3,4,1970,362,54.680155,25.265797,6,1970,1970,3789.4736842105262,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,8.239982418831753,53,53,"(54.680155, 25.265797)",1.0712740098489515,1
416,59000,18.0,1,4,5,1984,402,54.684109,25.31195,10,1984,1984,3277.777777777778,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,8.094920964991692,39,39,"(54.684109, 25.31195)",2.7107152875370266,0
417,365000,55.31,2,4,4,2022,231,54.699149,25.247524,11,2022,2022,6599.168323992045,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.794698908558042,1,1,"(54.699149, 25.247524)",1.8486038161237552,1
418,485000,62.9,3,3,5,2019,314,54.679489,25.302833,32,2019,2019,7710.651828298887,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.950358006213225,4,4,"(54.679489, 25.302833)",2.334963164126533,1
419,165000,96.56,4,4,5,2023,660,54.670989,25.265494,9,2023,2023,1708.7821043910521,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.443536176093442,0,0,"(54.670989, 25.265494)",2.069724728407384,0
420,230000,60.0,3,5,5,2019,335,54.738141,25.255039,35,2019,2019,3833.3333333333335,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8.251490025683232,4,4,"(54.738141, 25.255039)",5.518381550711064,1
421,135000,43.34,2,11,12,2006,159,54.741477,25.228685,2,2006,2006,3114.905399169358,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.043954061312354,17,17,"(54.741477, 25.228685)",6.395278898867751,0
422,150000,50.0,2,1,4,2010,249,54.754644,25.262484,10,2010,2010,3000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,13,13,"(54.754644, 25.262484)",7.279656274615706,0
423,90000,36.0,1,11,12,2006,338,54.73484,25.235065,10,2006,2006,2500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,17,17,"(54.73484, 25.235065)",5.553633910079177,0
424,189000,63.0,2,7,8,2004,1581,54.707855,25.297572,33,2004,2004,3000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,8.006367567650246,19,19,"(54.707855, 25.297572)",2.6834274136707004,0
425,670000,75.0,3,7,7,2006,457,54.692892,25.294267,6,2006,2006,8933.333333333334,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,9.097544877830838,17,17,"(54.692892, 25.294267)",1.5610006083473784,1
426,259000,62.0,2,2,3,2004,505,54.697345,25.249573,203,2004,2004,4177.419354838709,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,8.337448955636583,19,19,"(54.697345, 25.249573)",1.6262256506289248,1
427,155000,79.64,3,6,8,2023,119,54.718504,25.210939,2,2023,2023,1946.258161727775,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.573663916705388,0,0,"(54.718504, 25.210939)",5.028098874964527,0
428,155000,79.64,3,6,8,2023,390,54.718504,25.210939,4,2023,2023,1946.258161727775,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.573663916705388,0,0,"(54.718504, 25.210939)",5.028098874964527,0
429,145000,54.0,2,3,6,2021,164,54.717589,25.210794,3,2021,2021,2685.185185185185,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895504974838437,2,2,"(54.717589, 25.210794)",4.97036612847232,0
430,170000,61.5,3,8,11,2022,117,54.718878,25.212582,4,2022,2022,2764.2276422764226,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.924516541219926,1,1,"(54.718878, 25.212582)",4.975204880969925,0
431,170000,61.5,3,8,11,2022,571,54.718878,25.212582,5,2022,2022,2764.2276422764226,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.924516541219926,1,1,"(54.718878, 25.212582)",4.975204880969925,0
432,120000,45.0,2,3,5,1965,342,54.704705,25.28843,8,1965,1965,2666.6666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.888584531993863,58,58,"(54.704705, 25.28843)",2.050226959201835,0
433,79500,46.63,2,1,2,2023,412,54.675005,25.426595,13,2023,2023,1704.9110015011795,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7.4412681898221935,0,0,"(54.675005, 25.426595)",10.143556745578168,0
434,209900,48.0,3,3,9,2022,508,54.720077,25.296482,21,2022,2022,4372.916666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.383185494900834,1,1,"(54.720077, 25.296482)",3.7951175727104323,1
435,195000,46.0,2,4,5,1957,226,54.67918,25.267468,7,1957,1957,4239.130434782609,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352113441056789,66,66,"(54.67918, 25.267468)",1.150682037475482,1
436,139900,45.14,3,4,5,1964,556,54.705897,25.289075,55,1964,1964,3099.246787771378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,8.038914389264184,59,59,"(54.705897, 25.289075)",2.183884596326777,0
437,146000,73.0,4,6,12,1971,191,54.725506,25.303866,2,1971,1971,2000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600902459542082,52,52,"(54.725506, 25.303866)",4.548023670081059,0
438,115000,44.5,2,5,5,1964,466,54.70742,25.288461,12,1964,1964,2584.2696629213483,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.857198218173193,59,59,"(54.70742, 25.288461)",2.308641327095187,0
439,390000,89.11,3,3,3,1940,751,54.685897,25.284379,7,1940,1940,4376.613174727864,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,8.3840304564812,83,83,"(54.685897, 25.284379)",0.9557120989807442,1
440,124950,31.26,1,5,5,2021,410,54.677433,25.315801,79,2021,2021,3997.120921305182,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.293329611269767,2,2,"(54.677433, 25.315801)",3.1839771482142565,1
441,89900,30.0,1,3,9,1965,429,54.67504,25.249353,29,1965,1965,2996.6666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.005255838797556,58,58,"(54.67504, 25.249353)",2.1039831728408833,0
442,95880,37.6,2,2,6,2023,294,54.643168,25.208951,9,2023,2023,2550.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,7.843848638152472,0,0,"(54.643168, 25.208951)",6.494088714102534,0
443,149483,63.61,3,2,6,2023,360,54.643168,25.208951,7,2023,2023,2349.9921396006916,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,7.762167262281841,0,0,"(54.643168, 25.208951)",6.494088714102534,0
444,179000,54.3,3,3,3,2022,558,54.713904,25.161755,25,2022,2022,3296.5009208103133,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.100616857883002,1,1,"(54.713904, 25.161755)",7.517340118468699,1
445,173000,45.3,2,2,4,2023,212,54.708672,25.178097,22,2023,2023,3818.984547461369,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8.247739840990928,0,0,"(54.708672, 25.178097)",6.330138557977921,1
446,118000,61.91,3,1,5,1987,859,54.682701,25.427048,20,1987,1987,1905.9925698594736,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5527581859166615,36,36,"(54.682701, 25.427048)",10.072680642657721,0
447,315000,45.0,2,1,5,2022,463,54.677433,25.315801,16,2022,2022,7000.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.85366542803745,1,1,"(54.677433, 25.315801)",3.1839771482142565,1
448,159000,45.09,2,4,5,2023,466,54.675985,25.318528,23,2023,2023,3526.2807717897535,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.167998988769376,0,0,"(54.675985, 25.318528)",3.4112230480232046,1
449,119900,60.8,2,1,5,1997,789,54.740496,25.266708,34,1997,1997,1972.0394736842106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.586823552043485,26,26,"(54.740496, 25.266708)",5.692986583248478,0
450,110000,63.52,3,3,5,1984,341,54.721302,25.219224,7,1984,1984,1731.7380352644836,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.456880827835673,39,39,"(54.721302, 25.219224)",4.856572700865992,0
451,245000,65.25,2,5,7,2009,218,54.678603,25.265102,10,2009,2009,3754.7892720306513,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.230787443324061,14,14,"(54.678603, 25.265102)",1.249353659854866,1
452,105000,62.5,3,7,12,1975,341,54.695276,25.220489,11,1975,1975,1680.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549072397305,48,48,"(54.695276, 25.220489)",3.2974800518692082,0
453,140000,50.38,2,2,2,1940,1071,54.685517,25.303508,29,1940,1940,2778.8805081381497,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.929803430666977,83,83,"(54.685517, 25.303508)",2.147394238510955,0
454,103500,24.0,2,4,4,"2008 statyba, 2023 renovacija",811,54.715871,25.287876,53,2008,2023,4312.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,8.369273061339616,15,0,"(54.715871, 25.287876)",3.1471498172642307,1
455,129000,44.0,2,4,5,2018,464,54.634209,25.253493,16,2018,2018,2931.818181818182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.983378049425548,5,5,"(54.634209, 25.253493)",6.231366372566669,0
456,606915,134.87,5,2,5,2022,306,54.689362,25.267812,8,2022,2022,4500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.411832675758411,1,1,"(54.689362, 25.267812)",0.18970870174529847,1
457,210000,68.0,2,7,11,2008,455,54.672617,25.25935,12,2008,2008,3088.235294117647,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.035355104523498,15,15,"(54.672617, 25.25935)",2.0002200666337426,0
458,332640,61.6,3,4,5,2022,338,54.689362,25.267812,9,2022,2022,5400.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.594154232552366,1,1,"(54.689362, 25.267812)",0.18970870174529847,1
459,347250,70.53,3,6,8,2018,367,54.69333,25.287384,14,2018,2018,4923.436835389196,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.501762109396502,5,5,"(54.69333, 25.287384)",1.1561582146854388,1
460,582366,93.93,3,5,5,2022,149,54.689362,25.267812,3,2022,2022,6200.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.732304571033183,1,1,"(54.689362, 25.267812)",0.18970870174529847,1
461,308462,40.06,2,5,5,2022,113,54.689362,25.267812,2,2022,2022,7700.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.948975607841776,1,1,"(54.689362, 25.267812)",0.18970870174529847,1
